0.028431373	0.025490196	0.092156863	0.983333333	0.029411765	0.03627451
0.028431373	0.025490196	0.098039216	0.98627451	0.029411765	0.033333333
0.026470588	0.025490196	0.098039216	0.984313725	0.019607843	0.028431373
0.026470588	0.025490196	0.098039216	0.984313725	0.029411765	0.031372549
0.028431373	0.025490196	0.098039216	0.984313725	0.029411765	0.025490196
0.028431373	0.026470588	0.098039216	0.985294118	0.029411765	0.023529412
0.028431373	0.02745098	0.098039216	0.98627451	0.029411765	0.025490196
0.030392157	0.025490196	0.098039216	0.988235294	0.019607843	0.025490196
0.031372549	0.024509804	0.082352941	0.990196078	0.018627451	0.025490196
0.031372549	0.025490196	0.092156863	0.992156863	0.029411765	0.025490196
0.030392157	0.025490196	0.098039216	0.992156863	0.018627451	0.023529412
0.030392157	0.024509804	0.098039216	0.992156863	0.018627451	0.02254902
0.030392157	0.023529412	0.08627451	0.991176471	0.018627451	0.020588235
0.030392157	0.025490196	0.092156863	0.991176471	0.018627451	0.018627451
0.029411765	0.024509804	0.098039216	0.990196078	0.018627451	0.01372549
0.030392157	0.024509804	0.098039216	0.989215686	0.019607843	0.020588235
0.030392157	0.023529412	0.098039216	0.988235294	0.018627451	0.02254902
0.031372549	0.024509804	0.092156863	0.990196078	0.018627451	0.02254902
0.032352941	0.024509804	0.098039216	0.990196078	0.018627451	0.026470588
0.030392157	0.023529412	0.092156863	0.991176471	0.009803922	0.02254902
0.032352941	0.023529412	0.098039216	0.991176471	0.009803922	0.023529412
0.030392157	0.024509804	0.098039216	0.990196078	0.018627451	0.020588235
0.031372549	0.025490196	0.092156863	0.988235294	0.018627451	0.026470588
0.031372549	0.024509804	0.092156863	0.989215686	0.018627451	0.025490196
0.031372549	0.023529412	0.092156863	0.991176471	0.018627451	0.026470588
0.031372549	0.023529412	0.095098039	0.992156863	0.018627451	0.025490196
0.031372549	0.024509804	0.092156863	0.992156863	0.018627451	0.026470588
0.031372549	0.024509804	0.087254902	0.993137255	0.018627451	0.02254902
0.031372549	0.024509804	0.092156863	0.994117647	0.018627451	0.023529412
0.031372549	0.025490196	0.092156863	0.994117647	0.018627451	0.02254902
0.030392157	0.025490196	0.092156863	0.993137255	0.009803922	0.020588235
0.031372549	0.024509804	0.098039216	0.991176471	0.018627451	0.023529412
0.031372549	0.024509804	0.089215686	0.991176471	0.018627451	0.170588235
0.032352941	0.025490196	0.094117647	0.991176471	0.029411765	0.026470588
0.033333333	0.024509804	0.098039216	0.991176471	0.018627451	0.023529412
0.034313725	0.025490196	0.092156863	0.991176471	0.018627451	0.023529412
0.033333333	0.02745098	0.092156863	0.991176471	0.018627451	0.023529412
0.033333333	0.026470588	0.092156863	0.991176471	0.018627451	0.025490196
0.032352941	0.025490196	0.092156863	0.990196078	0.018627451	0.023529412
0.033333333	0.026470588	0.092156863	0.989215686	0.018627451	0.025490196
0.032352941	0.025490196	0.098039216	0.988235294	0.018627451	0.02254902
0.029411765	0.025490196	0.098039216	0.988235294	0.029411765	0.025490196
0.032352941	0.025490196	0.092156863	0.989215686	0.018627451	0.028431373
0.032352941	0.025490196	0.098039216	0.990196078	0.018627451	0.02254902
0.031372549	0.026470588	0.098039216	0.990196078	0.018627451	0.02254902
0.030392157	0.026470588	0.092156863	0.988235294	0.018627451	0.028431373
0.032352941	0.025490196	0.094117647	0.984313725	0.018627451	0.020588235
0.032352941	0.025490196	0.092156863	0.984313725	0.018627451	0.02254902
0.032352941	0.024509804	0.087254902	0.985294118	0.018627451	0.020588235
0.032352941	0.025490196	0.082352941	0.985294118	0.018627451	0.018627451
0.029411765	0.025490196	0.098039216	0.987254902	0.018627451	0.082352941
0.030392157	0.026470588	0.098039216	0.984313725	0.019607843	0.053921569
0.032352941	0.025490196	0.097058824	0.985294118	0.018627451	0.023529412
0.031372549	0.025490196	0.092156863	0.985294118	0.018627451	0.031372549
0.031372549	0.026470588	0.092156863	0.98627451	0.018627451	0.025490196
0.031372549	0.025490196	0.092156863	0.990196078	0.018627451	0.01372549
0.031372549	0.025490196	0.098039216	0.990196078	0.009803922	0.015686275
